coreid,materialSampleID,sampleType,catalogNumber,sampleCondition,disposition,preservationType,preparationDetails,preparationDate,preparedBy,individualCount,sampleSize,storageLocation,remarks,recordID,concentration,concentrationMethod,ratioOfAbsorbance260_230,ratioOfAbsorbance260_280,volume,weight,weightMethod,purificationMethod,quality,qualityRemarks,qualityCheckDate,sieving,dnaHybridization,dnaMeltingPoint,estimatedSize,poolDnaExtracts,sampleDesignation
798722,,"skin, study",B00000083932,good,"in collection",dry,,2022-08-23,"Liao, Rosie",,,,,
798722,,skull,B00000083932,good,"in collection",dry,,2022-10-21,"Liao, Rosie",,,,"with post-cranial skeleton",
798722,,"post-cranial skeleton",B00000083932,good,"in collection",dry,"right side feet with skin.",2022-10-21,"Liao, Rosie",,,,"front legs disarticulated, portions of ribs damaged by dermestids",
798722,,baculum,D00000166775,unchecked,"in collection","ethanol, 95%",,2022-08-23,"Liao, Rosie",,,,,
798722,,kidney,D00000167064,good,consumed,"ethanol, 95%","kidney (left, whole)",2022-08-23,"Liao, Rosie",,,,"consumed in research",
798722,,"kidney, spleen",D00000167111,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-23,"Liao, Rosie",,,,,
798722,,"heart, lung",D00000167059,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-23,"Liao, Rosie",,,,,
798722,,liver,D00000166170,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-23,"Liao, Rosie",,,,,
798722,,liver,D00000166188,good,"in collection","ethanol, 95%, stored at -80C",,2022-08-23,"Liao, Rosie",,,,"genotyping sample",
798722,,"gastrointestinal tract",C00000121184,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-08-23,"Liao, Rosie",,,,,
798723,,"skin, study",B00000083935,good,"in collection",dry,,2022-08-23,"Liao, Rosie",,,,,
798723,,skull,B00000083935,good,"in collection",dry,,2022-10-04,"Yochheim, Jordyn",,,,"left zygomatic arch broken",
798723,,kidney,D00000167058,good,consumed,"ethanol, 95%","kidney (left, whole)",2022-08-23,"Liao, Rosie",,,,"consumed in research",
798723,,"kidney, spleen",D00000167054,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-23,"Liao, Rosie",,,,,
798723,,"heart, lung",D00000167056,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-23,"Liao, Rosie",,,,,
798723,,liver,D00000166152,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-23,"Liao, Rosie",,,,,
798723,,liver,D00000166161,good,"in collection","ethanol, 95%, stored at -80C",,2022-08-23,"Liao, Rosie",,,,"genotyping sample",
798723,,"gastrointestinal tract",C00000121185,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-08-23,"Liao, Rosie",,,,,
798727,,"skin, study",B00000083930,good,"in collection",dry,,2022-08-24,"Liao, Rosie",,,,,
798727,,skull,B00000083930,good,"in collection",dry,,2022-10-04,"Yochheim, Jordyn",,,,"with post-cranial skeleton",
798727,,"post-cranial skeleton",B00000083930,good,"in collection",dry,,2022-10-04,"Yochheim, Jordyn",,,,"some damage to ribs caused by dermestids during preparation; missing carpals, metacarpals, calcaneus, tarsus, metatarsus",
798727,,kidney,D00000167094,good,consumed,"ethanol, 95%","kidney (left, whole)",2022-08-24,"Liao, Rosie",,,,"consumed in research",
798727,,"kidney, spleen",D00000167089,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-24,"Liao, Rosie",,,,,
798727,,"heart, lung",D00000167092,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-24,"Liao, Rosie",,,,,
798727,,liver,D00000166206,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-24,"Liao, Rosie",,,,,
798727,,liver,D00000166207,good,"in collection","ethanol, 95%, stored at -80C",,2022-08-24,"Liao, Rosie",,,,"genotyping sample",
798727,,"gastrointestinal tract",C00000121186,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-08-24,"Liao, Rosie",,,,,
805533,,"skin, study",B00000031408,good,"in collection",dry,,2023-04-17,"Liao, Rosie",,,,"silvery material in mouth (from chewing on trap?)",
805533,,skull,B00000031408,good,"in collection",dry,,2023-06-27,"Liao, Rosie",,,,"with post-cranial skeleton",
805533,,"post-cranial skeleton",B00000031408,good,"in collection",dry,,2023-06-27,"Liao, Rosie",,,,"left front limb disarticulated",
805533,,kidney,D00000190732,fair,"in collection","flash-frozen, stored at -196C","kidney (left, whole)",2023-04-17,"Liao, Rosie",,,,,
805533,,"kidney, spleen",D00000190724,fair,"in collection","flash-frozen, stored at -196C","kidney (right)",2023-04-17,"Liao, Rosie",,,,,
805533,,"heart, lung",D00000190720,fair,"in collection","flash-frozen, stored at -196C",,2023-04-17,"Liao, Rosie",,,,,
805533,,liver,D00000188005,fair,"in collection","flash-frozen, stored at -196C",,2023-04-17,"Liao, Rosie",,,,,
805533,,"gastrointestinal tract",C00000121472,fair,"in collection","frozen, -20C","upper and lower GI tract",2023-04-17,"Liao, Rosie",,,,,
805533,,muscle,D00000188188,fair,"in collection","flash-frozen, stored at -196C","abdominal and thigh muscle",2023-04-17,"Liao, Rosie",,,,,
805533,,ectoparasite,NEON-MEEP00288,good,"in collection","ethanol, 95%, stored at -20C",,2023-04-17,"Liao, Rosie",1,,,tick,
805547,,"skin, study",B00000031761,good,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
805547,,skull,B00000031761,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
805547,,"post-cranial skeleton",B00000031761,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
805547,,kidney,D00000166285,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,spleen,D00000166264,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,heart,D00000166268,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,lung,D00000166340,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,liver,D00000165766,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,"gastrointestinal tract",C00000121290,good,"in collection","frozen, -20C","upper and lower GI tract",2022-05-12,"Steger, Laura",,,,,
805547,,liver,D00000165765,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-12,"Steger, Laura",,,,"genotyping sample",
805547,,baculum,D00000166647,unchecked,"in collection","ethanol, 95%",,2022-05-12,"Steger, Laura",,,,,
805552,,"skin, study",B00000031767,good,"in collection",dry,,2022-05-18,"Liao, Rosie",,,,"swollen, firm anus",
805552,,skull,B00000031767,unchecked,"in collection",dry,,2022-05-18,"Liao, Rosie",,,,,
805552,,"post-cranial skeleton",B00000031767,unchecked,"in collection",dry,,2022-05-18,"Liao, Rosie",,,,,
805552,,kidney,D00000166305,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-18,"Liao, Rosie",,,,,
805552,,heart,D00000166323,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-18,"Liao, Rosie",,,,,
805552,,lung,D00000166296,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-18,"Liao, Rosie",,,,,
805552,,liver,D00000166082,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-18,"Liao, Rosie",,,,,
805552,,liver,D00000166081,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-18,"Liao, Rosie",,,,"genotyping sample",
805552,,"gastrointestinal tract",C00000121307,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-05-18,"Liao, Rosie",,,,,
805552,,baculum,D00000166648,good,"in collection","ethanol, 95%",,2022-05-18,"Liao, Rosie",,,,,
805552,,ectoparasite,NEON-MEEP00030,good,"in collection","ethanol, 95%",,2022-05-18,"Liao, Rosie",3,,,ticks,
811297,,"skin, study",A00000071087,good,"in collection",dry,,2022-05-23,"Liao, Rosie",,,,,
811297,,skull,A00000071087,unchecked,"in collection",dry,,2022-05-23,"Liao, Rosie",,,,,
811297,,"post-cranial skeleton",A00000071087,unchecked,"in collection",dry,,2022-05-23,"Liao, Rosie",,,,,
811297,,kidney,D00000167220,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-23,"Liao, Rosie",,,,,
811297,,spleen,D00000167131,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-23,"Liao, Rosie",,,,,
811297,,heart,D00000167203,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-23,"Liao, Rosie",,,,,
811297,,lung,D00000166362,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-23,"Liao, Rosie",,,,,
811297,,liver,D00000166861,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-23,"Liao, Rosie",,,,,
811297,,liver,D00000166852,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-23,"Liao, Rosie",,,,"genotyping sample",
811297,,"gastrointestinal tract",C00000121312,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-05-23,"Liao, Rosie",,,,,
811297,,baculum,D00000166649,good,"in collection","ethanol, 95%",,2022-05-23,"Liao, Rosie",,,,,
811297,,ectoparasite,NEON-MEEP00044,good,"in collection","ethanol, 95%",,2022-05-23,"Liao, Rosie",4,,,ticks,
811297,,DNA,D00000189339,good,consumed,buffer,"DNeasy Blood and Tissue Kit extraction; 103.8 ng/uL; 1.93 A260/280",2023-09-24,"Steger, Laura",,"200 uL",,"consumed in research",
811300,,"skin, study",A00000071083,good,"in collection",dry,,2023-05-02,"Steger, Laura",,,,,
811300,,skull,A00000071083,good,"in collection",dry,,2023-06-27,"Liao, Rosie",,,,"with post-cranial skeleton",
811300,,"post-cranial skeleton",A00000071083,good,"in collection",dry,,2023-06-27,"Liao, Rosie",,,,,
811300,,"kidney, spleen",D00000190437,good,"in collection","flash-frozen, stored at -196C","kidney (left, right)",2023-05-02,"Steger, Laura",,,,,
811300,,"heart, lung",D00000190445,good,"in collection","flash-frozen, stored at -196C",,2023-05-02,"Steger, Laura",,,,,
811300,,liver,D00000188061,good,"in collection","flash-frozen, stored at -196C",,2023-05-02,"Steger, Laura",,,,,
811300,,"gastrointestinal tract",C00000121071,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2023-05-02,"Steger, Laura",,,,,
811300,,baculum,DD00000187649,unchecked,"in collection","ethanol, 95%",,2023-05-02,"Steger, Laura",,,,,
811303,,"skin, study",A00000071081,good,"in collection",dry,,2023-05-02,"Steger, Laura",,,,,
811303,,skull,A00000071081,good,"in collection",dry,,2023-06-19,"Liao, Rosie",,,,"with post-cranial skeleton",
811303,,"post-cranial skeleton",A00000071081,good,"in collection",dry,,2023-06-19,"Liao, Rosie",,,,,
811303,,"kidney, spleen",D00000190438,good,"in collection","flash-frozen, stored at -196C","kidney (left, right)",2023-05-02,"Steger, Laura",,,,,
811303,,"heart, lung",D00000187927,good,"in collection","flash-frozen, stored at -196C",,2023-05-02,"Steger, Laura",,,,,
811303,,liver,D00000188038,good,"in collection","flash-frozen, stored at -196C",,2023-05-02,"Steger, Laura",,,,,
811303,,"gastrointestinal tract",C00000121072,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2023-05-02,"Steger, Laura",,,,,
828005,,"whole organism",D00000044965,good,"in collection","ethanol-fixed, stored in 75% ethanol","portion of liver removed for cryo preservation",2022-05-11,"Liao, Rosie",,,,,
828005,,liver,D00000165759,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-11,"Liao, Rosie",,,,,
828005,,liver,D00000165758,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-11,"Liao, Rosie",,,,"genotyping sample",
828021,,"skin, study",D00000044954,good,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828021,,skull,D00000044954,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828021,,"post-cranial skeleton",D00000044954,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828021,,kidney,D00000166275,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,spleen,D00000166276,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,heart,D00000166339,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,lung,D00000166330,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,liver,D00000165755,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,"gastrointestinal tract",C00000121304,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-05-12,"Steger, Laura",,,,,
828021,,liver,D00000165754,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-12,"Steger, Laura",,,,"genotyping sample",
828022,,"skin, study",D00000044947,good,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828022,,skull,D00000044947,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828022,,"post-cranial skeleton",D00000044947,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828022,,kidney,D00000166312,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,spleen,D00000166321,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,heart,D00000166303,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,lung,D00000166294,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,liver,D00000165757,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,"gastrointestinal tract",C00000121291,good,"in collection","frozen, -20C","upper and lower GI tract",2022-05-12,"Steger, Laura",,,,,
828022,,liver,D00000165756,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-12,"Steger, Laura",,,,"genotyping sample",
828049,,"skin, study",D00000044967,good,"in collection",dry,,2022-05-06,"Liao, Rosie",,,,"wet patches on sides of face",
828049,,skull,D00000044967,unchecked,"in collection",dry,,2022-05-06,"Liao, Rosie",,,,,
828049,,"post-cranial skeleton",D00000044967,unchecked,"in collection",dry,,2022-05-06,"Liao, Rosie",,,,,
828049,,kidney,D00000165731,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-06,"Liao, Rosie",,,,,
828049,,spleen,D00000166300,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-06,"Liao, Rosie",,,,,
828049,,heart,D00000166290,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-06,"Liao, Rosie",,,,,
828049,,lung,D00000166291,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-06,"Liao, Rosie",,,,,
828049,,liver,D00000166299,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-06,"Liao, Rosie",,,,,
828049,,"gastrointestinal tract",C00000121276,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-05-06,"Liao, Rosie",,,,,
828049,,baculum,D00000166844,good,"in collection","ethanol, 95%",,2022-05-06,"Liao, Rosie",,,,,
828049,,ectoparasite,NEON-MEEP00118,good,"in collection","ethanol, 95%",,2022-05-06,"Liao, Rosie",1,,,tick,
828051,,"skin, study",D00000044939,good,"in collection",dry,,2022-05-09,"Liao, Rosie",,,,"right hind food broken, fur shedding a little on venter",
828051,,skull,D00000044939,unchecked,"in collection",dry,,2022-05-09,"Liao, Rosie",,,,,
828051,,kidney,D00000166308,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-09,"Liao, Rosie",,,,,
828051,,spleen,D00000166309,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-09,"Liao, Rosie",,,,,
828051,,heart,D00000166317,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-09,"Liao, Rosie",,,,,
828051,,lung,D00000166318,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-09,"Liao, Rosie",,,,,
828051,,liver,D00000165748,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-09,"Liao, Rosie",,,,,
828051,,liver,D00000165747,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-09,"Liao, Rosie",,,,"genotyping sample",
828051,,"gastrointestinal tract",C00000121299,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-05-09,"Liao, Rosie",,,,,
828051,,ectoparasite,NEON-MEEP00022,good,"in collection","ethanol, 95%",,2022-05-09,"Liao, Rosie",5,,,ticks,
828051,,baculum,D00000166644,good,"in collection","ethanol, 95%",,2022-05-09,"Liao, Rosie",,,,,
872481,,"whole organism",B00000070868,good,"in collection","ethanol-fixed, stored in 75% ethanol","kidneys, spleen, heart, lung, liver, and GI tract removed",2023-05-09,"Steger, Laura",,,,,
872481,,"kidney, spleen",D00000109517,good,"in collection","flash-frozen, stored at -196C","kidney (left, right)",2023-05-09,"Steger, Laura",,,,,
872481,,"heart, lung",D00000190508,good,"in collection","flash-frozen, stored at -196C",,2023-05-09,"Steger, Laura",,,,,
872481,,liver,D00000187940,good,"in collection","flash-frozen, stored at -196C",,2023-05-09,"Steger, Laura",,,,,
872481,,"gastrointestinal tract",C00000123567,good,"in collection","frozen, -20C","upper and lower GI tract",2023-05-09,"Steger, Laura",,,,,
872482,,"skin, study",B00000070867,good,"in collection",dry,,2023-05-02,"Steger, Laura",,,,,
872482,,skull,B00000070867,good,"in collection",dry,,2023-06-27,"Liao, Rosie",,,,"with post-cranial skeleton",
872482,,"post-cranial skeleton",B00000070867,good,"in collection",dry,,2023-06-27,"Liao, Rosie",,,,,
872482,,"kidney, spleen",D00000190444,good,"in collection","flash-frozen, stored at -196C","kidney (left, right)",2023-05-02,"Steger, Laura",,,,,
872482,,"heart, lung",D00000190443,good,"in collection","flash-frozen, stored at -196C",,2023-05-02,"Steger, Laura",,,,,
872482,,liver,D00000188040,good,"in collection","flash-frozen, stored at -196C",,2023-05-02,"Steger, Laura",,,,,
872482,,"gastrointestinal tract",C00000121113,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2023-05-02,"Steger, Laura",,,,,
872482,,ectoparasite,NEON-MEEP00428,unchecked,"in collection","ethanol, 95%, stored at -20C",,2023-05-02,"Steger, Laura",,,,D00000190392,
872482,,ectoparasite,NEON-MEEP00434,unchecked,"in collection","ethanol, 95%, stored at -20C",,2023-05-02,"Steger, Laura",,,,D00000190411,
872523,,"skin, study",D00000101794,good,"in collection",dry,,2022-05-10,"Liao, Rosie",,,,,
872523,,skull,D00000101794,unchecked,"in collection",dry,,2022-05-10,"Liao, Rosie",,,,,
872523,,"post-cranial skeleton",D00000101794,unchecked,"in collection",dry,,2022-05-10,"Liao, Rosie",,,,,
872523,,kidney,D00000166283,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-10,"Liao, Rosie",,,,,
872523,,spleen,D00000166274,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-10,"Liao, Rosie",,,,,
872523,,heart,D00000166292,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-10,"Liao, Rosie",,,,,
872523,,lung,D00000166301,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-10,"Liao, Rosie",,,,,
872523,,liver,D00000165742,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-10,"Liao, Rosie",,,,,
872523,,liver,D00000165741,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-10,"Liao, Rosie",,,,"genotyping sample",
872523,,"gastrointestinal tract",C00000121301,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-05-10,"Liao, Rosie",,,,,
872523,,ectoparasite,NEON-MEEP00024,good,"in collection","ethanol, 95%",,2022-05-10,"Liao, Rosie",21,,,ticks,
872523,,baculum,D00000166645,good,"in collection","ethanol, 95%",,2022-05-10,"Liao, Rosie",,,,,
891301,,"whole organism",B00000026721,poor,"in collection","ethanol-fixed, stored in 75% ethanol","Liver removed.",2023-07-05,"Liao, Rosie",,,,"nose injury - skinned, left hind leg broken, skinned right hind leg, freezer burn, fur falling off",
891301,,liver,D00000188897,poor,"in collection","flash-frozen, stored at -196C",,2023-07-05,"Liao, Rosie",,,,,
891301,,ectoparasite,NEON-MEEP00370,fair,"in collection","ethanol, 95%, stored at -20C",,2023-07-05,"Liao, Rosie",2,,,ticks,
908205,,"skin, study",B00000084611,good,"in collection",dry,,2022-08-26,"Liao, Rosie",,,,"tail broken at base",
908205,,skull,B00000084611,good,"in collection",dry,,2022-11-01,"Yochheim, Jordyn",,,,"with post-cranial skeleton",
908205,,"post-cranial skeleton",B00000084611,good,"in collection",dry,,2022-11-01,"Yochheim, Jordyn",,,,"portions of caudal vertebrae are disarticulated",
908205,,ectoparasite,NEON-MEEP00167,,"in collection","ethanol, 95%",,2022-08-26,"Liao, Rosie",1,,,tick,
908205,,baculum,D00000166871,unchecked,"in collection","ethanol, 95%",,2022-08-26,"Liao, Rosie",,,,,
908205,,kidney,D00000167083,good,consumed,"ethanol, 95%","kidney (left, whole)",2022-08-26,"Liao, Rosie",,,,"consumed in research",
908205,,"kidney, spleen",D00000167348,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-26,"Liao, Rosie",,,,,
908205,,"heart, lung",D00000167397,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-26,"Liao, Rosie",,,,,
908205,,liver,D00000166205,good,"in collection","ethanol, 95%, stored at -196C",,2022-08-26,"Liao, Rosie",,,,,
908205,,liver,D00000166204,good,"in collection","ethanol, 95%, stored at -80C",,2022-08-26,"Liao, Rosie",,,,"genotyping sample",
908205,,"gastrointestinal tract",C00000121193,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-08-26,"Liao, Rosie",,,,,
913185,,"skin, study",D00000048145,good,"in collection",dry,,2022-11-29,"Steger, Laura",,,,,
913185,,skull,D00000048145,good,"in collection",dry,,2022-12-29,"Steger, Laura",,,,"with post-cranial skeleton",
913185,,"post-cranial skeleton",D00000048145,good,"in collection",dry,,2022-12-29,"Steger, Laura",,,,,
913185,,kidney,D00000167430,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-11-29,"Steger, Laura",,,,,
913185,,"kidney, spleen",D00000188097,good,"in collection","ethanol, 95%, stored at -196C","kidney (right, whole)",2022-11-29,"Steger, Laura",,,,,
913185,,"heart, lung",D00000167455,good,"in collection","ethanol, 95%, stored at -196C",,2022-11-29,"Steger, Laura",,,,,
913185,,liver,D00000187591,good,"in collection","ethanol, 95%, stored at -196C",,2022-11-29,"Steger, Laura",,,,,
913185,,"gastrointestinal tract",C00000121076,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-11-29,"Steger, Laura",,,,,
913202,,"skin, study",D00000004407,good,"in collection",dry,,2022-11-29,"Steger, Laura",,,,,
913202,,skull,D00000004407,good,"in collection",dry,,2022-12-29,"Steger, Laura",,,,"with post-cranial skeleton",
913202,,"post-cranial skeleton",D00000004407,good,"in collection",dry,,2022-12-29,"Steger, Laura",,,,"posterior half of caudal vertebrae with skin",
913202,,kidney,D00000167500,fair,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-11-29,"Steger, Laura",,,,,
913202,,"kidney, spleen",D00000167410,fair,"in collection","ethanol, 95%, stored at -196C","kidney (right, whole)",2022-11-29,"Steger, Laura",,,,,
913202,,"heart, lung",D00000167473,fair,"in collection","ethanol, 95%, stored at -196C",,2022-11-29,"Steger, Laura",,,,,
913202,,liver,D00000187592,fair,"in collection","ethanol, 95%, stored at -196C",,2022-11-29,"Steger, Laura",,,,,
913202,,"gastrointestinal tract",C00000121397,fair,"in collection","frozen, -20C","upper and lower GI tract",2022-11-29,"Steger, Laura",,,,,
947461,,"skin, study",B00000085102,good,"in collection",dry,,2022-09-16,"Liao, Rosie",,,,,
947461,,skull,B00000085102,good,"in collection",dry,,2022-10-24,"Yochheim, Jordyn",,,,"with post-cranial skeleton",
947461,,"post-cranial skeleton",B00000085102,good,"in collection",dry,,2022-10-24,"Yochheim, Jordyn",,,,,
947461,,baculum,D00000166807,unchecked,"in collection","ethanol, 95%",,2022-09-16,"Liao, Rosie",,,,,
947461,,kidney,D00000167236,good,consumed,"ethanol, 95%","kidney (left, whole)",2022-09-16,"Liao, Rosie",,,,"consumed in research",
947461,,"kidney, spleen",D00000167242,good,"in collection","ethanol, 95%, stored at -196C",,2022-09-16,"Liao, Rosie",,,,,
947461,,"heart, lung",D00000167239,good,"in collection","ethanol, 95%",,2022-09-16,"Liao, Rosie",,,,,
947461,,liver,D00000166715,good,"in collection","ethanol, 95%, stored at -196C",,2022-09-16,"Liao, Rosie",,,,,
947461,,liver,D00000166714,good,"in collection","ethanol, 95%, stored at -80C",,2022-09-16,"Liao, Rosie",,,,"genotyping sample",
947461,,"gastrointestinal tract",C00000121362,good,"in collection","frozen, -20C","upper and lower GI tract",2022-09-16,"Liao, Rosie",,,,,
956021,,"whole organism",B00000068560,fair,"in collection","ethanol-fixed, stored in 75% ethanol","kidneys, spleen, heart, lung, liver, and GI tract removed",2023-05-03,"Steger, Laura",,,,,
956021,,"kidney, spleen",D00000187925,fair,"in collection","flash-frozen, stored at -196C","kidney (left, right)",2023-05-03,"Steger, Laura",,,,,
956021,,"heart, lung",D00000187924,fair,"in collection","flash-frozen, stored at -196C",,2023-05-03,"Steger, Laura",,,,,
956021,,liver,D00000188074,fair,"in collection","flash-frozen, stored at -196C",,2023-05-03,"Steger, Laura",,,,,
956022,,"skin, study",B00000068563,good,"in collection",dry,,2023-05-09,"Steger, Laura",,,,,
956022,,skull,B00000068563,good,"in collection",dry,,2023-06-19,"Liao, Rosie",,,,"with post-cranial skeleton",
956022,,"post-cranial skeleton",B00000068563,good,"in collection",dry,,2023-06-19,"Liao, Rosie",,,,,
956022,,"kidney, spleen",D00000190535,good,"in collection","flash-frozen, stored at -196C","kidney (left, right)",2023-05-09,"Steger, Laura",,,,,
956022,,"heart, lung",D00000190526,good,"in collection","flash-frozen, stored at -196C",,2023-05-09,"Steger, Laura",,,,,
956022,,liver,D00000187988,good,"in collection","flash-frozen, stored at -196C",,2023-05-09,"Steger, Laura",,,,,
956022,,"gastrointestinal tract",C00000123568,fair,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2023-05-09,"Steger, Laura",,,,,
956022,,muscle,D00000188171,good,"in collection","flash-frozen, stored at -196C","thigh muscle",2023-05-09,"Steger, Laura",,,,,
956025,,"skin, study",B00000068562,good,"in collection",dry,,2023-05-03,"Steger, Laura",,,,,
956025,,skull,B00000068562,good,"in collection",dry,,2023-07-10,"Liao, Rosie",,,,"with post-cranial skeleton",
956025,,"post-cranial skeleton",B00000068562,good,"in collection",dry,,2023-07-10,"Liao, Rosie",,,,,
956025,,"kidney, spleen",D00000187922,fair,"in collection","flash-frozen, stored at -196C","kidney (left, right)",2023-05-03,"Steger, Laura",,,,,
956025,,"heart, lung",D00000190432,fair,"in collection","flash-frozen, stored at -196C",,2023-05-03,"Steger, Laura",,,,,
956025,,liver,D00000188067,fair,"in collection","flash-frozen, stored at -196C",,2023-05-03,"Steger, Laura",,,,,
956025,,"gastrointestinal tract",C00000121114,fair,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2023-05-03,"Steger, Laura",,,,,
956027,,"whole organism",B00000068561,fair,"in collection","ethanol-fixed, stored in 75% ethanol","skull, liver, and gastrointestinal tract removed.",2023-07-07,"Liao, Rosie",,,,"both hind legs broken, skin peeling on venter",
956027,,skull,B00000068561,good,"in collection",dry,,2023-07-27,"Liao, Rosie",,,,,
956027,,liver,D00000188891,fair,"in collection","flash-frozen, stored at -196C",,2023-07-07,"Liao, Rosie",,,,,
956027,,"gastrointestinal tract",C00000121499,poor,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2023-07-07,"Liao, Rosie",,,,,
956029,,"skin, study",B00000068564,good,"in collection",dry,,2023-05-10,"Steger, Laura",,,,,
